"angina",1,"readv2","G311.","Preinfarction syndrome"
"angina",1,"readv2","G311.00","Preinfarction syndrome"
"angina",1,"readv2","G311z","Preinfarction syndrome NOS"
"angina",1,"readv2","G311z00","Preinfarction syndrome NOS"
"angina",1,"readv2","G3111","Unstable angina"
"angina",1,"readv2","G311100","Unstable angina"
"angina",1,"readv2","G3112","Angina at rest"
"angina",1,"readv2","G311200","Angina at rest"
"angina",1,"readv2","G3113","Refractory angina"
"angina",1,"readv2","G311300","Refractory angina"
"angina",1,"readv2","G3114","Worsening angina"
"angina",1,"readv2","G311400","Worsening angina"
"angina",1,"readv2","G33..","Angina pectoris"
"angina",1,"readv2","G33..00","Angina pectoris"
"angina",1,"readv2","G330.","Angina decubitus"
"angina",1,"readv2","G330.00","Angina decubitus"
"angina",1,"readv2","G3300","Nocturnal angina"
"angina",1,"readv2","G330000","Nocturnal angina"
"angina",1,"readv2","G330z","Angina decubitus NOS"
"angina",1,"readv2","G330z00","Angina decubitus NOS"
"angina",1,"readv2","G331.","Prinzmetals angina"
"angina",1,"readv2","G331.00","Prinzmetals angina"
"angina",1,"readv2","G33z.","Angina pectoris NOS"
"angina",1,"readv2","G33z.00","Angina pectoris NOS"
"angina",1,"readv2","G33z0","Status anginosus"
"angina",1,"readv2","G33z000","Status anginosus"
"angina",1,"readv2","G33z1","Stenocardia"
"angina",1,"readv2","G33z100","Stenocardia"
"angina",1,"readv2","G33z2","Syncope anginosa"
"angina",1,"readv2","G33z200","Syncope anginosa"
"angina",1,"readv2","G33z3","Angina on effort"
"angina",1,"readv2","G33z300","Angina on effort"
"angina",1,"readv2","G33z4","Ischaemic chest pain"
"angina",1,"readv2","G33z400","Ischaemic chest pain"
"angina",1,"readv2","G33z5","Post infarct angina"
"angina",1,"readv2","G33z500","Post infarct angina"
"angina",1,"readv2","G33z6","New onset angina"
"angina",1,"readv2","G33z600","New onset angina"
"angina",1,"readv2","G33z7","Stable angina"
"angina",1,"readv2","G33z700","Stable angina"
"angina",1,"readv2","G33zz","Angina pectoris NOS"
"angina",1,"readv2","G33zz00","Angina pectoris NOS"
"angina",1,"readv2","Gyu30","[X]Other forms of angina pectoris"
"angina",1,"readv2","Gyu3000","[X]Other forms of angina pectoris"
"angina",1,"readv2","G31y0","Acute coronary insufficiency"
"angina",1,"readv2","G31y000","Acute coronary insufficiency"
"copd",1,"readv2","8H2R.","Admit COPD emergency"
"copd",1,"readv2","8H2R.00","Admit COPD emergency"
"copd",1,"readv2","9kf0.","Chronic obstructive pulmonary disease patient unsuitable for pulmonary rehabilitation"
"copd",1,"readv2","9kf0.00","Chronic obstructive pulmonary disease patient unsuitable for pulmonary rehabilitation"
"copd",1,"readv2","H3...","Chronic obstructive pulmonary disease"
"copd",1,"readv2","H3...00","Chronic obstructive pulmonary disease"
"copd",1,"readv2","H31..","Chronic bronchitis"
"copd",1,"readv2","H31..00","Chronic bronchitis"
"copd",1,"readv2","H310.","Simple chronic bronchitis"
"copd",1,"readv2","H310.00","Simple chronic bronchitis"
"copd",1,"readv2","H3100","Chronic catarrhal bronchitis"
"copd",1,"readv2","H310000","Chronic catarrhal bronchitis"
"copd",1,"readv2","H310z","Simple chronic bronchitis NOS"
"copd",1,"readv2","H310z00","Simple chronic bronchitis NOS"
"copd",1,"readv2","H311.","Mucopurulent chronic bronchitis"
"copd",1,"readv2","H311.00","Mucopurulent chronic bronchitis"
"copd",1,"readv2","H3110","Purulent chronic bronchitis"
"copd",1,"readv2","H311000","Purulent chronic bronchitis"
"copd",1,"readv2","H3111","Fetid chronic bronchitis"
"copd",1,"readv2","H311100","Fetid chronic bronchitis"
"copd",1,"readv2","H311z","Mucopurulent chronic bronchitis NOS"
"copd",1,"readv2","H311z00","Mucopurulent chronic bronchitis NOS"
"copd",1,"readv2","H312.","Obstructive chronic bronchitis"
"copd",1,"readv2","H312.00","Obstructive chronic bronchitis"
"copd",1,"readv2","H3120","Chronic asthmatic bronchitis"
"copd",1,"readv2","H312000","Chronic asthmatic bronchitis"
