All clinical codes used by this project.
NB. This file is auto-generated.
Some clinical codes become garbled when opening csv files in MS Excel. This is because Excel attempts to convert them to a number. For example SNOMED codes above 11 digits appear in scientific notation format (1.03e11) while Read codes with a trailing decimal point such as '1371.' lose the '.' and becomes 1371
To get round this we provide the clinical codes in two columns:
- The [Code] column contains the raw values and can be used if this file is viewed in a text editor or processed by statistical software.
- The [ExcelCode] column behaves when opened in Excel and is to be used if the column needs to be copy/pasted

Name,Version,Terminology,Code,ExcelCode,Description
"t4",1,"ctv3",4426.,"=""4426.""","Serum T4 level"
"t4",1,"ctv3",XaERr,XaERr,"Serum free T4 level"
"t4",1,"ctv3",XaERs,XaERs,"Plasma free T4 level"
"t4",1,"ctv3",XaESF,XaESF,"Plasma total T4 level"
"t4",1,"ctv3",XaESG,XaESG,"Serum total T4 level"
"t4",1,"ctv3",4427.,"=""4427.""","Free thyroxine level"
"t4",1,"emis",^ESCTFR841185,^ESCTFR841185,"Free T4 level"
"t4",1,"emis",^ESCTFR841186,^ESCTFR841186,"Free T4"
"t4",1,"emis",^ESCTFT841184,^ESCTFT841184,"FT4 - Free thyroxine level"
"t4",1,"emis",^ESCT1262441,^ESCT1262441,"Free T4 (thyroxine) mass concentration in plasma"
"t4",1,"emis",^ESCT1262442,^ESCT1262442,"Free T4 (thyroxine) mass concentration in serum"
"t4",1,"emis",^ESCT1262549,^ESCT1262549,"Total T4 (thyroxine) mass concentration in serum"
"t4",1,"readv2",4426.00,"=""4426.00""","Serum T4 level"
"t4",1,"readv2",4427.00,"=""4427.00""","Free T4 level"
"t4",1,"readv2",442a.00,442a.00,"Plasma total T4 level"
"t4",1,"readv2",442b.00,442b.00,"Serum total T4 level"
"t4",1,"readv2",442c.00,442c.00,"Plasma free T4 level"
"t4",1,"readv2",442V.00,442V.00,"Serum free T4 level"
"t4",1,"snomed",1016971000000106,"=""1016971000000106""","Serum free T4 level (observable entity)"
"t4",1,"snomed",1010511000000108,"=""1010511000000108""","Serum T4 level (observable entity)"
"t4",1,"snomed",1022821000000106,"=""1022821000000106""","Plasma total T4 level (observable entity)"
