All clinical codes used by this project.
NB. This file is auto-generated.
Some clinical codes become garbled when opening csv files in MS Excel. This is because Excel attempts to convert them to a number. For example SNOMED codes above 11 digits appear in scientific notation format (1.03e11) while Read codes with a trailing decimal point such as '1371.' lose the '.' and becomes 1371
To get round this we provide the clinical codes in two columns:
- The [Code] column contains the raw values and can be used if this file is viewed in a text editor or processed by statistical software.
- The [ExcelCode] column behaves when opened in Excel and is to be used if the column needs to be copy/pasted

Name,Version,Terminology,Code,ExcelCode,Description
"hydroxychloroquine",1,"ctv3",x01J9,x01J9,"Hydroxychloroquine"
"hydroxychloroquine",1,"ctv3",j54..,j54..,"HYDROXYCHLOROQUINE SULFATE [ANTI-RHEUMATIC]"
"hydroxychloroquine",1,"ctv3",j54..,j54..,"HYDROXYCHLOROQUINE SULPHATE [ANTI-RHEUMATIC]"
"hydroxychloroquine",1,"ctv3",j54z.,j54z.,"HYDROXYCHLOROQUINE SULFATE 200mg tablets"
"hydroxychloroquine",1,"ctv3",j54z.,j54z.,"HYDROXYCHLOROQUINE SULPHATE 200mg tablets"
"hydroxychloroquine",1,"ctv3",j541.,j541.,"PLAQUENIL 200mg tablets"
"hydroxychloroquine",1,"ctv3",j542.,j542.,"QUINORIC 200mg tablets"
"hydroxychloroquine",1,"ctv3",ej3..,ej3..,"HYDROXYCHLOROQUINE SULFATE [ANTI MALARIAL]"
"hydroxychloroquine",1,"ctv3",ej3..,ej3..,"HYDROXYCHLOROQUINE SULPHATE [ANTI MALARIAL]"
"hydroxychloroquine",1,"ctv3",ej3z.,ej3z.,"HYDROCHLOROQUINE SULPHATE 200mg tablets"
"hydroxychloroquine",1,"ctv3",ej31.,ej31.,"*PLAQUENIL 200mg tablets"
"hydroxychloroquine",1,"emis",HYTA5012,HYTA5012,"Hydroxychloroquine Sulfate  Tablets  200 mg"
"hydroxychloroquine",1,"emis",PLTA2289,PLTA2289,"Plaquenil  Tablets  200 mg"
"hydroxychloroquine",1,"emis",PLTA2289,PLTA2289,"Plaquenil  Tablets  200 mg"
"hydroxychloroquine",1,"emis",QUTA40431NEMIS,QUTA40431NEMIS,"Quinoric  Tablets  200 mg"
"hydroxychloroquine",1,"emis",HYOR34435NEMIS,HYOR34435NEMIS,"Hydroxychloroquine  Oral suspension  400 mg/5 ml"
"hydroxychloroquine",1,"emis",HYOR46475NEMIS,HYOR46475NEMIS,"Hydroxychloroquine  Oral suspension  200 mg/5 ml"
"hydroxychloroquine",1,"emis",HYOR46474NEMIS,HYOR46474NEMIS,"Hydroxychloroquine  Oral solution  200 mg/5 ml"
"hydroxychloroquine",1,"emis",HYOR77631NEMIS,HYOR77631NEMIS,"Hydroxychloroquine  Oral suspension  100 mg/5 ml"
"hydroxychloroquine",1,"readv2",j54..00,j54..00,"HYDROXYCHLOROQUINE SULFATE [ANTI-RHEUMATIC]"
"hydroxychloroquine",1,"readv2",j54..11,j54..11,"HYDROXYCHLOROQUINE SULPHATE [ANTI-RHEUMATIC]"
