All clinical codes used by this project.
NB. This file is auto-generated.
Some clinical codes become garbled when opening csv files in MS Excel. This is because Excel attempts to convert them to a number. For example SNOMED codes above 11 digits appear in scientific notation format (1.03e11) while Read codes with a trailing decimal point such as '1371.' lose the '.' and becomes 1371
To get round this we provide the clinical codes in two columns:
- The [Code] column contains the raw values and can be used if this file is viewed in a text editor or processed by statistical software.
- The [ExcelCode] column behaves when opened in Excel and is to be used if the column needs to be copy/pasted

Name,Version,Terminology,Code,ExcelCode,Description
"hormone-replacement-therapy-meds",1,"ctv3",fh17.,fh17.,"Prempak-C 0.625 tablets x1 month"
"hormone-replacement-therapy-meds",1,"ctv3",ff2f.,ff2f.,"Climaval 1mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff2r.,ff2r.,"Oestradiol 50micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2z.,ff2z.,"Oestradiol 2mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff41.,ff41.,"Premarin 625micrograms tablet"
"hormone-replacement-therapy-meds",1,"ctv3",fg45.,fg45.,"Provera 10mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",fg46.,fg46.,"Medroxyprogesterone acetate 10mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",fg51.,fg51.,"Norethisterone 5mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",fg52.,fg52.,"Primolut-N 5mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",fg62.,fg62.,"Cyclogest 400mg suppository"
"hormone-replacement-therapy-meds",1,"ctv3",fh12.,fh12.,"Cyclo-Progynova 2mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",fg57.,fg57.,"Norethisterone 1mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",fh1E.,fh1E.,"Femoston 2/10 tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff2K.,ff2K.,"FemSeven 50 patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2M.,ff2M.,"Oestradiol valerate 1mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",fh1N.,fh1N.,"Evorel Sequi patch"
"hormone-replacement-therapy-meds",1,"ctv3",fh1O.,fh1O.,"Evorel Conti patch"
"hormone-replacement-therapy-meds",1,"ctv3",fg62.,fg62.,"Cyclogest 400mg pessary"
"hormone-replacement-therapy-meds",1,"ctv3",ff2M.,ff2M.,"Estradiol valerate 1mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff2r.,ff2r.,"Estradiol 50micrograms patches"
"hormone-replacement-therapy-meds",1,"ctv3",ff2z.,ff2z.,"Estradiol 2mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ga92.,ga92.,"ESMYA 5mg tablets"
"hormone-replacement-therapy-meds",1,"ctv3",ff11.,ff11.,"Ethinylestradiol 10micrograms tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff12.,ff12.,"Ethinylestradiol 50micrograms tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff13.,ff13.,"Ethinylestradiol 1mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff26.,ff26.,"Hormonin tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff27.,ff27.,"Progynova 1mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff28.,ff28.,"Progynova 2mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff29.,ff29.,"Estraderm TTS 25micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2a.,ff2a.,"Estraderm TTS 50micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2A.,ff2A.,"Fematrix 80 patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2b.,ff2b.,"Estraderm TTS 100micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2B.,ff2B.,"Estradiol 80micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2c.,ff2c.,"Estrapak 50micrograms/1mg patch+tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff2C.,ff2C.,"Oestrogel 1.25g gel"
"hormone-replacement-therapy-meds",1,"ctv3",ff2E.,ff2E.,"Menorest 37.5micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2F.,ff2F.,"Menorest 50micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2g.,ff2g.,"Climaval 2mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff2G.,ff2G.,"Menorest 75micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2h.,ff2h.,"Zumenon 2mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff2i.,ff2i.,"Elleste-Solo MX 40 patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2I.,ff2I.,"Estradiol 40micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2j.,ff2j.,"Evorel 50 patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2J.,ff2J.,"Fematrix 40 patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2l.,ff2l.,"Evorel 25 patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2L.,ff2L.,"Elleste-Solo 2mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff2m.,ff2m.,"Estradiol valerate 2mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff2n.,ff2n.,"Evorel 75 patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2N.,ff2N.,"Elleste-Solo 1mg tablet"
"hormone-replacement-therapy-meds",1,"ctv3",ff2o.,ff2o.,"Evorel 100 patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2O.,ff2O.,"Progynova TS 50 50micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2p.,ff2p.,"Estradiol 75micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2P.,ff2P.,"Progynova TS 100 100micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2q.,ff2q.,"Estradiol 25micrograms patch"
"hormone-replacement-therapy-meds",1,"ctv3",ff2Q.,ff2Q.,"Estraderm MX 25 patch"
