All clinical codes used by this project.
NB. This file is auto-generated.
Some clinical codes become garbled when opening csv files in MS Excel. This is because Excel attempts to convert them to a number. For example SNOMED codes above 11 digits appear in scientific notation format (1.03e11) while Read codes with a trailing decimal point such as '1371.' lose the '.' and becomes 1371
To get round this we provide the clinical codes in two columns:
- The [Code] column contains the raw values and can be used if this file is viewed in a text editor or processed by statistical software.
- The [ExcelCode] column behaves when opened in Excel and is to be used if the column needs to be copy/pasted

Name,Version,Terminology,Code,ExcelCode,Description
"bmi",2,"ctv3",22K..,22K..,"Body Mass Index"
"bmi",2,"readv2",22K..00,22K..00,"Body Mass Index"
"bmi",2,"snomed",301331008,"=""301331008""","Finding of body mass index (finding)"
"contraceptives-combined-hormonal",1,"ctv3",g862.,g862.,"Brevinor tablet"
"contraceptives-combined-hormonal",1,"ctv3",g891.,g891.,"Cilest tablet"
"contraceptives-combined-hormonal",1,"ctv3",g8A2.,g8A2.,"Ethinylestradiol+drospirenone 30micrograms/3mg tablet"
"contraceptives-combined-hormonal",1,"ctv3",g886.,g886.,"Ethinylestradiol+gestodene 30micrograms/75micrograms tablet"
"contraceptives-combined-hormonal",1,"ctv3",g83A.,g83A.,"Ethinylestradiol+levonorgestrel 30micrograms/150micrograms tablet"
"contraceptives-combined-hormonal",1,"ctv3",g886.,g886.,"Ethinyloestradiol+gestodene 30micrograms/75micrograms tablet"
"contraceptives-combined-hormonal",1,"ctv3",g83A.,g83A.,"Ethinyloestradiol+levonorgestrel 30micrograms/150micrograms tablet"
"contraceptives-combined-hormonal",1,"ctv3",fh1r.,fh1r.,"Evra transdermal patch"
"contraceptives-combined-hormonal",1,"ctv3",g882.,g882.,"Femodene tablet"
"contraceptives-combined-hormonal",1,"ctv3",g888.,g888.,"Femodette tablet"
"contraceptives-combined-hormonal",1,"ctv3",g815.,g815.,"GEDAREL 30micrograms/150micrograms tablets"
"contraceptives-combined-hormonal",1,"ctv3",g83E.,g83E.,"LEVEST tablets"
"contraceptives-combined-hormonal",1,"ctv3",g893.,g893.,"LIZINNA tablets"
"contraceptives-combined-hormonal",1,"ctv3",g873.,g873.,"Loestrin 20 tablet"
"contraceptives-combined-hormonal",1,"ctv3",g874.,g874.,"Loestrin 30 tablet"
"contraceptives-combined-hormonal",1,"ctv3",g832.,g832.,"Logynon tablet"
"contraceptives-combined-hormonal",1,"ctv3",g8A5.,g8A5.,"LUCETTE tablets"
"contraceptives-combined-hormonal",1,"ctv3",g83I.,g83I.,"MAEXENI tablets"
"contraceptives-combined-hormonal",1,"ctv3",g811.,g811.,"Marvelon tablet"
"contraceptives-combined-hormonal",1,"ctv3",g812.,g812.,"Mercilon tablet"
"contraceptives-combined-hormonal",1,"ctv3",g83D.,g83D.,"Microgynon 30 ED tablet"
"contraceptives-combined-hormonal",1,"ctv3",g834.,g834.,"Microgynon 30 tablet"
"contraceptives-combined-hormonal",1,"ctv3",g864.,g864.,"Norimin tablet"
"contraceptives-combined-hormonal",1,"ctv3",g911.,g911.,"Norinyl-1 tablet"
"contraceptives-combined-hormonal",1,"ctv3",gj11.,gj11.,"NUVARING 120mcg/15mcg/24 hours vaginal delivery system"
"contraceptives-combined-hormonal",1,"ctv3",g837.,g837.,"Ovranette tablet"
"contraceptives-combined-hormonal",1,"ctv3",g865.,g865.,"Ovysmen tablet"
"contraceptives-combined-hormonal",1,"ctv3",g83G.,g83G.,"RIGEVIDON tablets"
"contraceptives-combined-hormonal",1,"ctv3",g867.,g867.,"Trinovum tablet"
"contraceptives-combined-hormonal",1,"ctv3",g8A1.,g8A1.,"Yasmin tablet"
"contraceptives-combined-hormonal",1,"readv2",g864.,g864.,"NORIMIN tablets"
"contraceptives-combined-hormonal",1,"readv2",g83E.,g83E.,"LEVEST tablets"
"contraceptives-combined-hormonal",1,"readv2",g812.,g812.,"MERCILON tablets"
"contraceptives-combined-hormonal",1,"readv2",fh1r.,fh1r.,"EVRA transdermal patches"
"contraceptives-combined-hormonal",1,"readv2",g873.,g873.,"LOESTRIN-20 tablets"
"contraceptives-combined-hormonal",1,"readv2",g862.,g862.,"BREVINOR tablets"
"contraceptives-combined-hormonal",1,"readv2",g811.,g811.,"MARVELON tablets"
"contraceptives-combined-hormonal",1,"readv2",g834.,g834.,"MICROGYNON-30 tablets"
"contraceptives-combined-hormonal",1,"readv2",g8A1.,g8A1.,"YASMIN tablets"
