All clinical codes used by this project.
NB. This file is auto-generated.
Some clinical codes become garbled when opening csv files in MS Excel. This is because Excel attempts to convert them to a number. For example SNOMED codes above 11 digits appear in scientific notation format (1.03e11) while Read codes with a trailing decimal point such as '1371.' lose the '.' and becomes 1371
To get round this we provide the clinical codes in two columns:
- The [Code] column contains the raw values and can be used if this file is viewed in a text editor or processed by statistical software.
- The [ExcelCode] column behaves when opened in Excel and is to be used if the column needs to be copy/pasted

Name,Version,Terminology,Code,ExcelCode,Description
"long-covid-diagnosis",1,"ctv3",Y2b87,Y2b87,"Post-COVID-19 syndrome"
"long-covid-diagnosis",1,"ctv3",Y2a15,Y2a15,"Current ongoing illness following confirmed SARS-CoV-2 infection"
"long-covid-diagnosis",1,"emis",^ESCT1348645,^ESCT1348645,"Post-COVID-19 syndrome"
"long-covid-diagnosis",1,"emis",^ESCT1348648,^ESCT1348648,"Ongoing symptomatic COVID-19"
"long-covid-diagnosis",1,"emis",^ESCT1348649,^ESCT1348649,"Ongoing symptomatic disease caused by severe acute respiratory syndrome coronavirus 2"
"long-covid-diagnosis",1,"emis",^ESCT1416863,^ESCT1416863,"Chronic post-COVID-19 syndrome"
"long-covid-diagnosis",1,"emis",^ESCT1416864,^ESCT1416864,"Chronic COVID-19 syndrome"
"long-covid-diagnosis",1,"readv2",A795500,A795500,"Ongoing symptomatic COVID-19"
"long-covid-diagnosis",1,"readv2",AyuJC00,AyuJC00,"Post-COVID-19 syndrome"
"long-covid-diagnosis",1,"snomed",1325161000000102,"=""1325161000000102""","Post-COVID-19 syndrome"
"long-covid-diagnosis",1,"snomed",1325181000000106,"=""1325181000000106""","Ongoing symptomatic disease caused by severe acute respiratory syndrome coronavirus 2"
"long-covid-diagnosis",1,"snomed",1119304009,"=""1119304009""","Chronic post-COVID-19 syndrome"
"long-covid-referral",1,"ctv3",Y2b88,Y2b88,"Signposting to Your COVID Recovery"
"long-covid-referral",1,"ctv3",Y2b89,Y2b89,"Referral to post-COVID assessment clinic"
"long-covid-referral",1,"ctv3",Y2b8a,Y2b8a,"Referral to Your COVID Recovery rehabilitation platform"
"long-covid-referral",1,"emis",^ESCT1348626,^ESCT1348626,"Referral to Your COVID Recovery rehabilitation platform"
"long-covid-referral",1,"emis",^ESCT1348624,^ESCT1348624,"Signposting to Your COVID Recovery"
"long-covid-referral",1,"emis",^ESCT1348625,^ESCT1348625,"Referral to post-COVID assessment clinic"
"long-covid-referral",1,"emis",^ESCT1425920,^ESCT1425920,"Referral to long term effects of COVID-19 assessment clinic"
"long-covid-referral",1,"readv2",8HTE600,8HTE600,"Refer post-COVID assess clinic"
"long-covid-referral",1,"readv2",8HkjG00,8HkjG00,"Signposting Your COVID Recover"
"long-covid-referral",1,"readv2",8HkI.00,8HkI.00,"Referral to Your COVID Recovery rehabilitation platform "
"long-covid-referral",1,"snomed",1325021000000106,"=""1325021000000106""","Signposting to Your COVID Recovery"
"long-covid-referral",1,"snomed",1325031000000108,"=""1325031000000108""","Referral to post-COVID assessment clinic"
"long-covid-referral",1,"snomed",1325041000000104,"=""1325041000000104""","Referral to Your COVID Recovery rehabilitation platform"
"long-covid-assessment",1,"ctv3",Y2b8c,Y2b8c,"Assessment using COVID-19 Yorkshire Rehabilitation Screening tool"
"long-covid-assessment",1,"emis",^ESCT1348628,^ESCT1348628,"Assessment using Newcastle post-COVID syndrome Follow-up Screening Questionnaire"
"long-covid-assessment",1,"emis",^ESCT1348627,^ESCT1348627,"Newcastle post-COVID syndrome Follow-up Screening Questionnaire"
"long-covid-assessment",1,"emis",^ESCT1348631,^ESCT1348631,"Assessment using C19-YRS (COVID-19 Yorkshire Rehabilitation Screening) tool"
"long-covid-assessment",1,"emis",^ESCT1348633,^ESCT1348633,"PCFS (Post-COVID-19 Functional Status) Scale patient self-report"
"long-covid-assessment",1,"emis",^ESCT1348629,^ESCT1348629,"C19-YRS (COVID-19 Yorkshire Rehabilitation Screening) tool"
"long-covid-assessment",1,"emis",^ESCT1348635,^ESCT1348635,"Assessment using PCFS (Post-COVID-19 Functional Status) Scale patient self-report"
"long-covid-assessment",1,"emis",^ESCT1348637,^ESCT1348637,"PCFS (Post-COVID-19 Functional Status) Scale patient self-report nal scale grade"
"long-covid-assessment",1,"emis",^ESCT1348639,^ESCT1348639,"PCFS (Post-COVID-19 Functional Status) Scale structured interview nal scale grade"
"long-covid-assessment",1,"emis",^ESCT1348641,^ESCT1348641,"Assessment using PCFS (Post-COVID-19 Functional Status) Scale structured interview"
"long-covid-assessment",1,"emis",^ESCT1348643,^ESCT1348643,"PCFS (Post-COVID-19 Functional Status) Scale structured interview"
"long-covid-assessment",1,"emis",^ESCT1348630,^ESCT1348630,"COVID-19 Yorkshire Rehabilitation Screening tool"
"long-covid-assessment",1,"emis",^ESCT1348632,^ESCT1348632,"Assessment using COVID-19 Yorkshire Rehabilitation Screening tool"
"long-covid-assessment",1,"emis",^ESCT1348634,^ESCT1348634,"Post-COVID-19 Functional Status Scale patient self-report"
"long-covid-assessment",1,"emis",^ESCT1348636,^ESCT1348636,"Assessment using Post-COVID-19 Functional Status Scale patient self-report"
"long-covid-assessment",1,"emis",^ESCT1348638,^ESCT1348638,"Post-COVID-19 Functional Status Scale patient self-report final scale grade"
"long-covid-assessment",1,"emis",^ESCT1348640,^ESCT1348640,"Post-COVID-19 Functional Status Scale structured interview final scale grade"
"long-covid-assessment",1,"emis",^ESCT1348642,^ESCT1348642,"Assessment using Post-COVID-19 Functional Status Scale structured interview"
"long-covid-assessment",1,"emis",^ESCT1348644,^ESCT1348644,"Post-COVID-19 Functional Status Scale structured interview"
"long-covid-assessment",1,"readv2",38Vx.00,38Vx.00,"Post-COVID-19 Functional Status Scale patient self-report final scale grade "
"long-covid-assessment",1,"readv2",38Vy.00,38Vy.00,"Post-COVID-19 Functional Status Scale structured interview final scale grade "
"long-covid-assessment",1,"snomed",1325051000000101,"=""1325051000000101""","Newcastle post-COVID syndrome Follow-up Screening Questionnaire"
"long-covid-assessment",1,"snomed",1325061000000103,"=""1325061000000103""","Assessment using Newcastle post-COVID syndrome Follow-up Screening Questionnaire"
"long-covid-assessment",1,"snomed",1325071000000105,"=""1325071000000105""","COVID-19 Yorkshire Rehabilitation Screening tool"
"long-covid-assessment",1,"snomed",1325081000000107,"=""1325081000000107""","Assessment using COVID-19 Yorkshire Rehabilitation Screening tool"
"long-covid-assessment",1,"snomed",1325091000000109,"=""1325091000000109""","Post-COVID-19 Functional Status Scale patient self-report"
"long-covid-assessment",1,"snomed",1325101000000101,"=""1325101000000101""","Assessment using Post-COVID-19 Functional Status Scale patient self-report"
"long-covid-assessment",1,"snomed",1325121000000105,"=""1325121000000105""","Post-COVID-19 Functional Status Scale patient self-report final scale grade"
"long-covid-assessment",1,"snomed",1325131000000107,"=""1325131000000107""","Post-COVID-19 Functional Status Scale structured interview final scale grade"
"long-covid-assessment",1,"snomed",1325141000000103,"=""1325141000000103""","Assessment using Post-COVID-19 Functional Status Scale structured interview"
"long-covid-assessment",1,"snomed",1325151000000100,"=""1325151000000100""","Post-COVID-19 Functional Status Scale structured interview"
"covid-positive-antigen-test",1,"ctv3",Y269d,Y269d,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) antigen detection result positive"
"covid-positive-antigen-test",1,"ctv3",43kB1,43kB1,"SARS-CoV-2 antigen positive "
"covid-positive-antigen-test",1,"emis",^ESCT1305304,^ESCT1305304,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) antigen detection result positive"
"covid-positive-antigen-test",1,"emis",^ESCT1348538,^ESCT1348538,"Detection of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) antigen"
"covid-positive-antigen-test",1,"emis",^ESCT1305305,^ESCT1305305,"2019-nCoV (novel coronavirus) antigen detection result positive"
"covid-positive-antigen-test",1,"emis",^ESCT1348539,^ESCT1348539,"Detection of Severe acute respiratory syndrome coronavirus 2 antigen"
"covid-positive-antigen-test",1,"emis",^ESCT1348540,^ESCT1348540,"Detection of 2019 novel coronavirus antigen"
"covid-positive-antigen-test",1,"emis",^ESCT1348541,^ESCT1348541,"Detection of 2019-nCoV (novel coronavirus) antigen"
"covid-positive-antigen-test",1,"emis",^ESCT1299023,^ESCT1299023,"Antigen of 2019-nCoV (novel coronavirus)"
"covid-positive-antigen-test",1,"emis",^ESCT1299024,^ESCT1299024,"Antigen of Wuhan 2019-nCoV (novel coronavirus)"
"covid-positive-antigen-test",1,"emis",^ESCT1299025,^ESCT1299025,"Antigen of 2019 novel coronavirus"
"covid-positive-antigen-test",1,"emis",^ESCT1301213,^ESCT1301213,"Antigen of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)"
"covid-positive-antigen-test",1,"readv2",43kB1,43kB1,"SARS-CoV-2 antigen positive "
"covid-positive-antigen-test",1,"snomed",1322781000000102,"=""1322781000000102""","Severe acute respiratory syndrome coronavirus 2 antigen detection result positive (finding)"
"covid-positive-antigen-test",1,"snomed",871553007,"=""871553007""","Detection of Severe acute respiratory syndrome coronavirus 2 antigen (observable entity)"
"covid-positive-antigen-test",1,"snomed",1240391000000107,"=""1240391000000107""","Antigen of severe acute respiratory syndrome coronavirus 2"
"covid-positive-antigen-test",1,"snomed",51631000237101,"=""51631000237101""","Qualitative result of severe acute respiratory syndrome coronavirus 2 antigen in serum (observable entity)"
"covid-positive-pcr-test",1,"ctv3",4J3R6,4J3R6,"SARS-CoV-2 RNA pos lim detect"
"covid-positive-pcr-test",1,"ctv3",Y240b,Y240b,"Severe acute respiratory syndrome coronavirus 2 qualitative existence in specimen (observable entity)"
"covid-positive-pcr-test",1,"ctv3",Y2a3b,Y2a3b,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive"
"covid-positive-pcr-test",1,"ctv3",A7952,A7952,"COVID-19 confirmed by laboratory test"
"covid-positive-pcr-test",1,"ctv3",Y228d,Y228d,"Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 confirmed by laboratory test (situation)"
"covid-positive-pcr-test",1,"ctv3",Y210e,Y210e,"Detection of 2019-nCoV (novel coronavirus) using polymerase chain reaction technique"
"covid-positive-pcr-test",1,"ctv3",43hF.,43hF.,"Detection of SARS-CoV-2 by PCR "
"covid-positive-pcr-test",1,"ctv3",Y2a3d,Y2a3d,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive at the limit of detection"
"covid-positive-pcr-test",1,"ctv3",Xab7a,Xab7a,"Coronavirus nucleic acid detection assay"
"covid-positive-pcr-test",1,"ctv3",Xaboe,Xaboe,"Coronavirus ribonucleic acid detection assay"
"covid-positive-pcr-test",1,"ctv3",XaLTE,XaLTE,"Coronavirus nucleic acid detection"
"covid-positive-pcr-test",1,"emis",^ESCT1305238,^ESCT1305238,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) qualitative existence in specimen"
"covid-positive-pcr-test",1,"emis",^ESCT1348314,^ESCT1348314,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive"
"covid-positive-pcr-test",1,"emis",^ESCT1305235,^ESCT1305235,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive "
"covid-positive-pcr-test",1,"emis",^ESCT1300228,^ESCT1300228,"COVID-19 confirmed by laboratory test GP COVID-19"
"covid-positive-pcr-test",1,"emis",^ESCT1348316,^ESCT1348316,"2019-nCoV (novel coronavirus) ribonucleic acid detected"
"covid-positive-pcr-test",1,"emis",^ESCT1301223,^ESCT1301223,"Detection of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) using polymerase chain reaction technique"
