All clinical codes used by this project.
NB. This file is auto-generated.
Some clinical codes become garbled when opening csv files in MS Excel. This is because Excel attempts to convert them to a number. For example SNOMED codes above 11 digits appear in scientific notation format (1.03e11) while Read codes with a trailing decimal point such as '1371.' lose the '.' and becomes 1371
To get round this we provide the clinical codes in two columns:
- The [Code] column contains the raw values and can be used if this file is viewed in a text editor or processed by statistical software.
- The [ExcelCode] column behaves when opened in Excel and is to be used if the column needs to be copy/pasted

Name,Version,Terminology,Code,ExcelCode,Description
"diabetes-type-ii",1,"ctv3",C1011,C1011,"Diabetes mellitus, adult onset, with ketoacidosis"
"diabetes-type-ii",1,"ctv3",C1021,C1021,"Diabetes mellitus, adult onset, with hyperosmolar coma"
"diabetes-type-ii",1,"ctv3",C1031,C1031,"Diabetes mellitus, adult onset, with ketoacidotic coma"
"diabetes-type-ii",1,"ctv3",C1041,C1041,"Diabetes mellitus, adult onset, with renal manifestation"
"diabetes-type-ii",1,"ctv3",C1051,C1051,"Diabetes mellitus, adult onset, with ophthalmic manifestation"
"diabetes-type-ii",1,"ctv3",C1061,C1061,"Diabetes mellitus, adult onset, with neurological manifestation"
"diabetes-type-ii",1,"ctv3",C1071,C1071,"Diabetes mellitus, adult onset, with peripheral circulatory disorder"
"diabetes-type-ii",1,"ctv3",C1090,C1090,"Non-insulin-dependent diabetes mellitus with renal complications"
"diabetes-type-ii",1,"ctv3",C1091,C1091,"Non-insulin-dependent diabetes mellitus with ophthalmic complications"
"diabetes-type-ii",1,"ctv3",C1092,C1092,"Non-insulin-dependent diabetes mellitus with neurological complications"
"diabetes-type-ii",1,"ctv3",C1093,C1093,"Non-insulin-dependent diabetes mellitus with multiple complications"
"diabetes-type-ii",1,"ctv3",C1094,C1094,"Non-insulin-dependent diabetes mellitus with ulcer"
"diabetes-type-ii",1,"ctv3",C1095,C1095,"Non-insulin-dependent diabetes mellitus with gangrene"
"diabetes-type-ii",1,"ctv3",C1096,C1096,"NIDDM - Non-insulin-dependent diabetes mellitus with retinopathy"
"diabetes-type-ii",1,"ctv3",C1097,C1097,"Non-insulin-dependent diabetes mellitus - poor control"
"diabetes-type-ii",1,"ctv3",C10y1,C10y1,"Diabetes mellitus, adult onset, with other specified manifestation"
"diabetes-type-ii",1,"ctv3",C10z1,C10z1,"Diabetes mellitus, adult onset, with unspecified complication"
"diabetes-type-ii",1,"ctv3",X40J5,X40J5,"Non-insulin-dependent diabetes mellitus"
"diabetes-type-ii",1,"ctv3",X40J6,X40J6,"Insulin treated Type 2 diabetes mellitus"
"diabetes-type-ii",1,"ctv3",X40JJ,X40JJ,"Diabetes mellitus autosomal dominant type 2"
"diabetes-type-ii",1,"ctv3",XE10F,XE10F,"Diabetes mellitus, adult onset, with no mention of complication"
"diabetes-type-ii",1,"ctv3",XM19j,XM19j,"[EDTA] Diabetes Type II (non-insulin-dependent) associated with renal failure"
"diabetes-type-ii",1,"ctv3",XaELQ,XaELQ,"Non-insulin-dependent diabetes mellitus without complication"
"diabetes-type-ii",1,"ctv3",XaEnp,XaEnp,"Type II diabetes mellitus with mononeuropathy"
"diabetes-type-ii",1,"ctv3",XaEnq,XaEnq,"Type 2 diabetes mellitus with polyneuropathy"
"diabetes-type-ii",1,"ctv3",XaF05,XaF05,"Type 2 diabetes mellitus with nephropathy"
